player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
00-0034975,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,84,387.0,3,0.0,0.0,18.0,0.8103901900690555,0,28,39,206.0,1,1.0,1.0,23.0,237.0,8.0,-4.725817573838867,0,13.618421052631579,1.390844225304559,0.13248361882553286,2.1790048711347114,0.0,81.30000000000001,109.30000000000001,16,0.08423326133909287,0.005912596401028277,0.13659942363112393,0.13107996912946193,0.05599347648817613,0.037037037037037035,0.046242774566473986,0.045,0.04651525676260658,0.05220218859794831,0.4449244060475162,0.07483431012762229
00-0034981,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,21,25,193.0,1,0.0,0.0,122.0,96.0,9.0,8.405415190608634,0,23.42259287023155,0.7503595506918839,0.4627327115190673,1.4494522241011727,0.0,25.3,46.300000000000004,11,0.0641025641025641,0.04286718200983837,0.08518189884649512,0.13044759176171683,0.07185405807892778,0.045454545454545456,0.06716417910447761,0.0641025641025641,0.05865430176673662,0.06657415555405131,0.4948717948717949,0.0448974050657461
00-0034983,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,25,37,255.0,0,1.0,1.0,207.0,152.0,11.0,-0.2694767814949546,0,17.109245102723364,1.2257521874340864,0.922283223445243,2.4842265375627997,0.0,23.500000000000004,48.5,13,0.0880952380952381,0.06519685039370078,0.11959087332808813,0.18430033745781776,0.09590071455434374,0.0,0.0859375,0.07801418439716312,0.04795035727717187,0.076720571643475,0.6071428571428571,0.05375986521237918
00-0035045,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,8,56.0,1,0.0,0.0,97.0,28.0,3.0,-6.787304247147404,0,1.892063492063492,0.2624338624338624,0.342575159429092,0.633453405251158,0.0,11.600000000000001,14.600000000000001,2,0.12307692307692308,0.16638078902229847,0.15217391304347827,0.3177200158332234,0.1346153846153846,0.3333333333333333,0.13636363636363635,0.16,0.23397435897435898,0.17435897435897435,0.8615384615384616,0.09332651495781132
00-0035099,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,8,26.0,0,0.0,0.0,0.0,-1.657577271591701,0,3,6,2.0,0,0.0,0.0,11.0,5.0,0.0,-3.4736220719642006,0,-2.0,0.1976208967588278,0.04467670765105474,0.32770504049397997,0.0,2.8,5.8,7,0.027149321266968326,0.008088235294117648,0.006211180124223602,0.04719457013574661,0.0013123359580052493,0.0,0.0,0.0,0.0006561679790026247,0.0010498687664041995,0.00904977375565611,0.00980458448847116
00-0035100,2023,REG,171,243,1936.0,12,7.0,24.0,169.0,3,0,1554.0,1109.0,93.0,22.299077136490972,1,11.328920130916005,1.0004042406985736,27,127.0,3,0.0,0.0,12.0,9.535520887743427,0,1,1,-7.0,0,0.0,0.0,-7.0,0.0,0.0,-2.102857018588111,0,0.0,0.02702702702702703,-0.04895104895104895,0.006274806274806276,0.0,143.44,144.44,9,0.003355704697986577,-0.003779697624190065,0.0,0.002009798947627813,-0.00328484279680901,0.0,0.0,0.0,-0.001642421398404505,-0.0026278742374472083,-0.02348993288590604,0.1904937750580291
00-0035120,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,13,33.0,0,0.0,0.0,97.0,14.0,1.0,-3.0227712826710764,0,0.6480331262939958,0.32732732732732733,0.35013227513227513,0.7360835835835835,0.0,3.3,9.3,2,0.15294117647058825,0.1649659863945578,0.050359712230215826,0.3613845538215286,0.06903765690376569,,0.045454545454545456,0.045454545454545456,,,0.38823529411764707,0.06872598285545375
00-0035125,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,-4.765099693380762,0,13,16,119.0,0,0.0,0.0,30.0,91.0,5.0,1.7719860803651741,0,18.61111111111111,0.4431491384432561,0.11612526753154366,0.7460113949369647,0.0,11.9,24.9,10,0.04456824512534819,0.010567101091933779,0.0672082717872969,0.0753060485615693,0.03941702550513415,0.0,0.03597122302158273,0.031446540880503145,0.019708512752567076,0.03153362040410732,0.33147632311977715,0.023274073243228083
00-0035133,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,11.0,0,0.0,0.0,1.0,0.5459948549978435,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012826492537313433
00-0035140,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,3.0,0,0.0,0.0,0.0,-0.35610177693888545,0,15,24,124.0,0,0.0,0.0,137.0,108.0,8.0,0.7286804677598284,0,2.2581456259821895,0.7673953679126093,0.6452409063758356,1.602761686331999,0.0,12.700000000000001,27.7,7,0.09876543209876543,0.07330123060460139,0.12342857142857143,0.20678913263182924,0.08072916666666667,0.0,0.10666666666666667,0.09523809523809523,0.040364583333333336,0.06458333333333334,0.5102880658436214,0.055428822987953735
00-0035164,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,10.0,0,0.0,0.0,6.0,4.0,0.0,0.41286147478967905,0,1.6666666666666667,0.038461538461538464,0.046875,0.09050480769230769,0.0,1.0,2.0,1,0.038461538461538464,0.046875,0.036036036036036036,0.0951923076923077,0.057803468208092484,0.0,0.0,0.0,0.028901734104046242,0.04624277456647399,0.38461538461538464,0.029708853238265
00-0035184,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,5.0,0,0.0,0.0,1.0,-1.6083749007666484,0,1,1,8.0,0,0.0,0.0,3.0,5.0,0.0,0.5564853618852794,0,2.6666666666666665,0.024390243902439025,0.010526315789473684,0.04395378690629012,0.0,1.3,2.3,1,0.022727272727272728,0.011111111111111112,0.029069767441860465,0.04297979797979798,0.0226628895184136,0.0,0.0,0.0,0.0113314447592068,0.01813031161473088,0.18181818181818182,0.02223941210597563
00-0035208,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,10,20,164.0,2,0.0,0.0,207.0,52.0,7.0,11.092271303525195,0,7.204191441457995,0.6448012467848309,0.7203782479948293,1.4714666437736268,0.0,28.400000000000002,38.400000000000006,11,0.0546448087431694,0.06709886547811994,0.04276315789473684,0.13564630549725004,0.059420289855072465,0.11764705882352941,0.05263157894736842,0.06,0.08853367433930094,0.07106564364876386,0.44808743169398907,0.03908794788273616
00-0035215,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,0.0,0,0.0,0.0,0.0,-2.5205668944399804,0,15,21,150.0,1,0.0,0.0,227.0,79.0,9.0,6.185579963892329,0,9.30694156193551,0.6358643391402012,0.7919825072222852,1.5081842637659015,1.0,27.0,42.0,12,0.04976303317535545,0.06227709190672154,0.053270397842211735,0.1244662232884104,0.047725103404390706,0.043478260869565216,0.0625,0.059880239520958084,0.04560168213697796,0.04687573489742561,0.35545023696682465,0.036565617871881034
00-0035216,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,51,87,717.0,5,1.0,0.0,1106.0,261.0,38.0,25.97815332977907,0,9.978865116633603,3.06279651438572,5.499396816859452,8.443772543380195,0.0,101.7,152.7,13,0.22422680412371135,0.38059187887130075,0.19787717968157695,0.6408137092826076,0.2749233128834356,0.5555555555555556,0.3114754098360656,0.3282442748091603,0.4152394342194956,0.3310497614178596,1.847938144329897,0.16039579000441168
00-0035228,2023,REG,176,268,1799.0,10,5.0,18.0,119.0,2,0,1935.0,977.0,88.0,-12.878469075476179,1,8.151509869046265,0.5563702114464312,44,244.0,3,5.0,0.0,15.0,7.684884347918375,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,146.36,146.36,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20729116505679407
00-0035229,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,95,127,960.0,5,1.0,1.0,976.0,336.0,48.0,31.82288797302312,0,17.28074780311485,3.599227069358351,3.746610934093204,8.02146825790277,0.0,124.0,219.0,15,0.22882882882882882,0.22825070159027128,0.1990521327014218,0.5258438045154603,0.23278370514064015,0.18518518518518517,0.24615384615384617,0.23873873873873874,0.20898444516291265,0.22326400114954917,1.7297297297297298,0.16185535009533947
00-0035243,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,129,432.0,1,2.0,2.0,24.0,-30.545276433986146,0,27,41,154.0,0,0.0,0.0,23.0,158.0,8.0,-9.622439702835031,0,-23.07280701754386,1.2030616660089106,-0.019601863133686226,1.7908711948197855,0.0,60.6,87.60000000000001,16,0.07495429616087751,0.005519558435325174,0.11747211895910781,0.11684709098957641,0.05097649784839457,0.0,0.058394160583941604,0.053691275167785234,0.025488248924197286,0.04078119827871566,0.28153564899451555,0.08382454260124016
00-0035249,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,22,28,213.0,2,1.0,1.0,72.0,162.0,12.0,4.226230739208404,0,24.889920424403183,0.7489091654497183,0.26376018664152145,1.3079958788236425,0.0,31.3,53.300000000000004,12,0.058333333333333334,0.018779342723004695,0.10764119601328903,0.10252347417840375,0.05867768595041322,0.08695652173913043,0.07100591715976332,0.07291666666666667,0.07281710384477183,0.06433345310815666,0.44375,0.04637202018444406
00-0035250,2023,REG,1,1,6.0,1,0.0,0.0,0.0,0,0,6.0,0.0,1.0,1.8422965880599804,0,1.0,0.0,216,898.0,4,1.0,0.0,40.0,-16.57968231601304,0,30,38,193.0,0,0.0,0.0,5.0,223.0,7.0,-5.253562047872053,0,-106.15,1.1711073922072894,-0.003233823790304402,1.754397411657721,0.0,137.34,167.34,17,0.06418918918918919,0.0009658103148541626,0.11251261352169525,0.0970564320356671,0.04215814766273482,0.0,0.03255813953488372,0.028925619834710745,0.02107907383136741,0.03372651813018786,0.3260135135135135,0.11181194959308308
00-0035259,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,3,21.0,0,0.0,0.0,13.0,12.0,1.0,0.16023794352076948,0,2.3333333333333335,0.10138146167557932,0.05204558126568163,0.18850409939934612,0.0,2.1,3.1,3,0.03260869565217391,0.016774193548387096,0.04067796610169491,0.062332398316970544,0.02861035422343324,0.0,0.02857142857142857,0.02702702702702703,0.01430517711171662,0.022888283378746595,0.22826086956521738,0.012578105980686522
00-0035261,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,252,1005.0,6,1.0,1.0,56.0,-17.861171165082347,1,55,67,311.0,0,2.0,0.0,27.0,321.0,12.0,-4.405461841042866,0,30.29642857142857,1.9430290708231885,0.1101775640159632,2.991667901045957,0.0,167.60000000000002,222.60000000000002,17,0.10912052117263844,0.005632040050062578,0.15712187958883994,0.16818641379900773,0.0667381974248927,0.0,0.05240174672489083,0.045283018867924525,0.03336909871244635,0.053390557939914166,0.506514657980456,0.13029735424959027
00-0035264,2023,REG,40,66,496.0,2,1.0,7.0,46.0,0,0,565.0,334.0,19.0,5.053421196005665,0,1.7677250978686385,0.08028575624078571,9,8.0,0,1.0,0.0,1.0,-5.1424738094210625,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,26.64,26.64,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17958743427261695
00-0035282,2023,REG,111,174,1129.0,3,1.0,14.0,122.0,5,4,1204.0,581.0,53.0,-34.01198611579233,0,5.034459807814067,0.0802348585482139,27,144.0,1,0.0,0.0,11.0,8.037567018560367,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,67.56,67.56,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18534979423868314
00-0035289,2023,REG,305,490,3305.0,15,9.0,34.0,187.0,8,5,3579.0,1566.0,147.0,-5.751706553653355,2,15.888548023207205,1.1251496843979354,34,100.0,3,0.0,0.0,7.0,-2.775664137559943,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,196.20000000000002,196.20000000000002,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1509137899206203
00-0035291,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,15,69.0,0,0.0,0.0,2.0,-2.0943662159261294,0,7,9,10.0,0,0.0,0.0,-28.0,35.0,0.0,-7.627276058227474,0,-1.0303030303030303,0.24254419493549928,-0.11928712500116734,0.2803153049024318,0.0,7.9,14.9,14,0.017716535433070866,-0.008363201911589008,0.019001085776330078,0.019884241620335093,0.002986857825567503,0.0,0.0,0.0,0.0014934289127837516,0.0023894862604540027,0.01968503937007874,0.01225913675930954
00-0035298,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,11,16,161.0,2,0.0,0.0,195.0,80.0,6.0,8.592960691603366,0,10.389845826687932,0.5217986311597498,0.7215579877150353,1.2877885381401493,0.0,28.1,39.1,9,0.05460750853242321,0.08347602739726027,0.07804878048780488,0.14869208471644302,0.0696969696969697,0.2,0.05405405405405406,0.06611570247933884,0.13484848484848486,0.09575757575757576,0.5494880546075085,0.05009609224855862
00-0035329,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,27,41,285.0,4,0.0,0.0,306.0,126.0,22.0,18.289647645852007,0,16.153978608239253,1.1253697769578344,1.07478475175157,2.440403991662851,0.0,52.5,79.5,13,0.08453608247422681,0.0815347721822542,0.07381370826010544,0.19203194145714358,0.08374963267704966,0.2,0.1375,0.14444444444444443,0.14187481633852483,0.10699970614163974,0.5876288659793815,0.06839180330689423
00-0035341,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,25,32,316.0,1,1.0,0.0,337.0,110.0,15.0,19.366652398907792,0,15.506160216981595,0.8936359169423685,1.4948583502580963,2.3868547205942203,0.0,37.6,62.6,10,0.09221902017291066,0.1603235014272122,0.07982583454281568,0.2665873314011358,0.12329301599687865,0.058823529411764705,0.12,0.11267605633802817,0.09105827270432168,0.11039911867985587,0.9106628242074928,0.06912391510788189
00-0035406,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,13,19,162.0,3,0.0,0.0,186.0,99.0,9.0,14.200789617898408,0,17.25940170940171,0.6529707521086832,0.8922832204021134,1.604054382444504,0.0,34.2,47.2,11,0.05637982195845697,0.07848101265822785,0.06932773109243698,0.14735454306426773,0.06685926537350392,0.16666666666666666,0.0891089108910891,0.10084033613445378,0.11676296602008529,0.08682074563213647,0.4807121661721068,0.053892352309835356
00-0035414,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,10,21,89.0,1,0.0,0.0,218.0,32.0,6.0,-2.365805578621803,0,7.233539424702685,0.578119497208797,0.9207402306929204,1.5116974072982396,0.0,14.900000000000002,24.900000000000002,7,0.08139534883720931,0.12528735632183907,0.0392156862745098,0.22232290831328522,0.054434250764525995,0.125,0.07692307692307693,0.08139534883720931,0.089717125382263,0.06854740061162079,0.3449612403100775,0.046008869179600884
00-0035480,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,4,13.0,0,0.0,0.0,89.0,7.0,0.0,-2.06693132489454,0,0.29170879676440853,0.09572072072072071,0.25958918108734164,0.3252935078422202,0.0,1.3000000000000003,3.3000000000000003,2,0.0449438202247191,0.12343966712898752,0.026217228464419477,0.16616746404026866,0.024714828897338403,,0.0,0.0,,,0.14606741573033707,0.02376836646499568
00-0035500,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,5.0,0,0.0,0.0,0.0,-0.0831637269584462,0,24,41,280.0,2,0.0,0.0,383.0,152.0,14.0,4.755318414332578,0,6.216531914790818,1.2649780852452013,1.6179119259794004,3.030005476053382,0.0,40.5,64.5,9,0.13804713804713806,0.18440057775637939,0.15154536390827517,0.3545911692758106,0.1519262072707542,0.2,0.15217391304347827,0.1568627450980392,0.1759631036353771,0.16154096581660338,0.9427609427609428,0.09082971892074579
00-0035535,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,50,79,770.0,4,0.0,0.0,967.0,298.0,29.0,29.193758920556547,0,14.348650982382338,2.7242493648058654,5.2855125760335095,7.786232850432254,0.0,101.0,151.0,17,0.1525096525096525,0.2554146856840993,0.18613366645846346,0.43309622731175823,0.22978215458072218,0.26666666666666666,0.20567375886524822,0.21153846153846154,0.24822441062369444,0.2371590569979111,1.4864864864864864,0.12812462877797953
00-0035537,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,30,132.0,0,1.0,0.0,8.0,-0.7410380172077566,0,7,7,62.0,1,0.0,0.0,2.0,60.0,2.0,1.2649246439686976,0,8.55,0.2629539353677285,0.0013032282784484622,0.3953431628465066,0.0,25.400000000000002,32.4,7,0.029914529914529916,0.0009852216748768472,0.07416563658838071,0.04565997221169635,0.03766707168894289,0.1,0.02857142857142857,0.0375,0.06883353584447145,0.05013365735115432,0.26495726495726496,0.05136009130682898
00-0035562,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,4.0,0,0.0,0.0,2.0,2.0,0.0,-0.21012102178065106,0,2.0,0.022222222222222223,0.006191950464396285,0.037667698658410735,0.0,0.4,1.4,1,0.022222222222222223,0.006191950464396285,0.022988505747126436,0.03828689370485036,0.0196078431372549,0.0,0.0,0.0,0.00980392156862745,0.01568627450980392,0.08888888888888889,0.02206114087614245
00-0035567,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,41,179.0,1,1.0,1.0,11.0,-4.479686257458525,0,5,5,47.0,0,0.0,0.0,-12.0,59.0,2.0,2.8365457532927394,0,-18.666666666666668,0.12801218048194887,-0.04308032348993149,0.16186204427997128,0.0,26.599999999999998,31.599999999999998,6,0.021739130434782608,-0.007984031936127744,0.07496823379923762,0.026221470103271718,0.027469316189362946,0.0,0.023529411764705882,0.021052631578947368,0.013734658094681473,0.021975452951490358,0.20434782608695654,0.05295438549452022
00-0035593,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,26.0,0.0,0.0,-1.0963185988366604,0,0.0,0.02631578947368421,0.0858085808580858,0.09953969081118638,0.0,0.0,0.0,1,0.024390243902439025,0.08,0.0,0.10058536585365854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035594,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,-5.0,0.0,0.0,-1.0551380325052822,0,0.0,0.034482758620689655,-0.09433962264150944,-0.014313597918022121,0.0,0.0,0.0,1,0.034482758620689655,-0.09433962264150944,0.0,-0.023747560182173076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035628,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,41,108.0,0,0.0,0.0,5.0,-13.305333968893585,0,10,12,140.0,0,0.0,0.0,10.0,136.0,6.0,9.814723854260428,0,3.6999999999999993,0.3120840069418242,0.02876684114275688,0.48826279921266613,0.0,24.8,34.800000000000004,15,0.0216998191681736,0.002224199288256228,0.08119402985074627,0.03432908818286538,0.036410923276983094,0.0,0.034482758620689655,0.030927835051546393,0.018205461638491547,0.029128738621586478,0.25316455696202533,0.02735849056603774
00-0035631,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,22,27,163.0,2,0.0,0.0,29.0,173.0,9.0,0.49605048436135624,0,5.757777777777778,0.802762753756793,-0.006474595462346355,1.199611913811547,0.0,28.3,50.3,14,0.05443548387096774,0.009291893623838513,0.08564356435643565,0.08908674070552242,0.04482948294829483,0.09090909090909091,0.05202312138728324,0.05641025641025641,0.06786928692869287,0.05404540454045405,0.3286290322580645,0.04026125794419453
00-0035632,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2.0,0,0.0,0.0,1.0,2.1579331944230944,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019007793195210036
00-0035639,2023,REG,0,0,0.0,0,0.0,1.0,8.0,0,0,0.0,0.0,0.0,-1.5267874808050692,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,20,27,104.0,0,0.0,0.0,91.0,65.0,2.0,-22.297170607696668,0,5.013875598086124,0.8688699949475811,0.5467507985399983,1.6860305513993705,0.0,10.4,30.400000000000002,8,0.10931174089068826,0.05416666666666667,0.08904109589041095,0.20730094466936572,0.07157604955264969,0.0,0.029850746268656716,0.0273972602739726,0.035788024776324846,0.057260839642119754,0.42105263157894735,0.06107851804227277
00-0035640,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,66,119,1114.0,8,0.0,0.0,1529.0,367.0,52.0,42.64521705119914,0,12.799833331681306,3.6001117125862456,6.3489280529023,9.844417205910979,0.0,159.4,225.4,16,0.2159709618874773,0.39285714285714285,0.18572874493927125,0.6382421571169302,0.28216818642350555,0.38095238095238093,0.29213483146067415,0.3015075376884422,0.3315602836879432,0.30192502532928067,2.0217785843920146,0.17203217780220115
00-0035643,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,2.0,1,0.0,0.0,2.0,0.0,1.0,1.1588937113410793,0,1.0,0.058823529411764705,0.015037593984962405,0.09876160990712074,0.0,6.2,7.2,1,0.058823529411764705,0.015037593984962405,0.0,0.10026536930561697,0.012658227848101266,0.5,0.16666666666666666,0.25,0.2563291139240506,0.11012658227848102,0.11764705882352941,0.11553273427471117
00-0035644,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,32,43,414.0,0,0.0,0.0,298.0,177.0,16.0,11.724469571432564,0,21.99516726803617,1.2904131771428036,1.2327554690821856,2.798548594071735,0.0,41.400000000000006,73.4,14,0.088659793814433,0.08298524087997772,0.100169779286927,0.19937788342563167,0.11376751854905194,0.0,0.1,0.0898876404494382,0.05688375927452597,0.09101401483924156,0.8536082474226804,0.06255539646826208
00-0035645,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0,1.0,1.0,-1.0,0.0,0.0,-6.185572614893317,0,0.0,0.034482758620689655,-0.005847953216374269,0.04763057067957249,1.0,4.0,5.0,2,0.014084507042253521,-0.001984126984126984,0.0,0.019539458976078693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03130086390384374
00-0035657,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,23,94.0,1,0.0,0.0,9.0,2.174260497908108,0,2,2,16.0,0,0.0,0.0,0.0,16.0,0.0,0.5349582841505538,0,0.0,0.05128205128205128,0.0,0.07692307692307693,0.0,17.0,19.0,6,0.00975609756097561,0.0,0.024132730015082957,0.014634146341463414,0.01015228426395939,0.0,0.0,0.0,0.005076142131979695,0.008121827411167513,0.07804878048780488,0.03195747973222996
00-0035659,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,79,132,1002.0,4,0.0,0.0,1514.0,350.0,47.0,9.272234423388017,0,13.954101309418036,3.880439645716015,5.971970003581421,10.001038471081017,0.0,124.2,203.20000000000002,17,0.20754716981132076,0.31760016782043216,0.16730401529636713,0.5654008889733269,0.24005749880210828,0.16666666666666666,0.24736842105263157,0.2383177570093458,0.20336208273438747,0.22537933237501995,1.5754716981132075,0.1428410752446294
