player_id,player_name,position,season,week,recent_team,hist_games_played,hist_avg_passing_yards,hist_avg_passing_tds,hist_avg_interceptions,hist_avg_rushing_yards,hist_avg_rushing_tds,hist_avg_receiving_yards,hist_avg_receiving_tds,hist_avg_receptions,hist_avg_targets,hist_avg_carries,hist_std_fantasy_points,hist_max_fantasy_points,hist_min_fantasy_points,recent_avg_fantasy_points,recent_vs_season_trend,weighted_avg_fantasy_points,target_fantasy_points
00-0034115,J.Wilson,RB,2023,19,MIA,32,0.0,0.0,0.0,34.53125,0.15625,9.03125,0.03125,1.21875,1.78125,7.28125,5.968735749856322,22.299999999999997,-0.4,4.5,-2.200000000000001,5.33936170212766,1.6
00-0034115,J.Wilson,RB,2022,19,MIA,33,0.0,0.0,0.0,33.484848484848484,0.15151515151515152,8.93939393939394,0.030303030303030304,1.2121212121212122,1.7878787878787878,7.0606060606060606,5.941437689497536,22.299999999999997,-0.4,1.8999999999999997,-4.645454545454547,5.2237113402061865,10.600000000000001
00-0034159,W.Dissly,TE,2023,2,SEA,4,0.0,0.0,0.0,0.0,0.0,18.25,0.25,2.0,2.0,0.0,5.3680381270379725,13.3,2.0,2.6666666666666665,-2.6583333333333337,4.433333333333333,6.5
00-0034159,W.Dissly,TE,2024,2,LAC,5,0.0,0.0,0.0,0.0,0.0,21.6,0.2,2.2,2.2,0.0,4.678461285508304,13.3,2.0,3.6,-1.9600000000000004,4.846666666666667,5.9
00-0034159,W.Dissly,TE,2024,3,LAC,6,0.0,0.0,0.0,0.0,0.0,22.833333333333332,0.16666666666666666,2.3333333333333335,2.3333333333333335,0.0,4.186844476054332,13.3,2.0,4.8,-0.8166666666666673,5.109999999999999,4.9
00-0034159,W.Dissly,TE,2022,3,SEA,7,0.0,0.0,0.0,0.0,0.0,22.285714285714285,0.14285714285714285,2.4285714285714284,2.4285714285714284,0.0,3.8316352346522455,13.3,2.0,5.766666666666667,0.2523809523809524,5.068,12.4
00-0034159,W.Dissly,TE,2022,4,SEA,8,0.0,0.0,0.0,0.0,0.0,23.75,0.25,2.5,2.5,0.0,4.302407963654108,13.3,2.0,7.733333333333334,1.3583333333333343,5.611111111111111,13.9
00-0034159,W.Dissly,TE,2024,4,LAC,9,0.0,0.0,0.0,0.0,0.0,25.444444444444443,0.3333333333333333,2.6666666666666665,2.6666666666666665,0.0,4.742215844002792,13.9,2.0,10.4,3.188888888888888,6.182758620689654,4.4
00-0034159,W.Dissly,TE,2022,5,SEA,10,0.0,0.0,0.0,0.0,0.0,25.3,0.3,2.6,2.7,0.0,4.558520715222331,13.9,2.0,10.233333333333334,3.303333333333333,5.920588235294117,4.1
00-0034159,W.Dissly,TE,2023,6,SEA,11,0.0,0.0,0.0,0.0,0.0,24.90909090909091,0.2727272727272727,2.5454545454545454,2.727272727272727,0.0,4.407967991964305,13.9,2.0,7.466666666666666,0.7939393939393931,5.819444444444444,1.4
00-0034159,W.Dissly,TE,2022,6,SEA,12,0.0,0.0,0.0,0.0,0.0,23.166666666666668,0.25,2.4166666666666665,2.5833333333333335,0.0,4.469967120752239,13.9,1.4,3.3000000000000003,-2.933333333333334,5.47948717948718,2.2
00-0034159,W.Dissly,TE,2024,6,LAC,13,0.0,0.0,0.0,0.0,0.0,22.307692307692307,0.23076923076923078,2.3076923076923075,2.4615384615384617,0.0,4.423451489156751,13.9,1.4,2.566666666666667,-3.3564102564102574,5.319512195121952,6.6
00-0034159,W.Dissly,TE,2022,7,SEA,14,0.0,0.0,0.0,0.0,0.0,22.571428571428573,0.21428571428571427,2.4285714285714284,2.642857142857143,0.0,4.253763685785271,13.9,1.4,3.4,-2.5714285714285725,5.4586956521739145,8.5
00-0034159,W.Dissly,TE,2024,7,LAC,15,0.0,0.0,0.0,0.0,0.0,24.066666666666666,0.2,2.533333333333333,2.7333333333333334,0.0,4.150697015476523,13.9,1.4,5.766666666666667,-0.37333333333333396,5.585416666666667,16.1
00-0034159,W.Dissly,TE,2024,8,LAC,16,0.0,0.0,0.0,0.0,0.0,27.625,0.1875,2.875,3.25,0.0,4.720151833716087,16.1,1.4,10.4,3.637500000000001,6.57735849056604,9.100000000000001
00-0034159,W.Dissly,TE,2022,8,SEA,17,0.0,0.0,0.0,0.0,0.0,28.41176470588235,0.17647058823529413,3.0,3.4705882352941178,0.0,4.605295864545512,16.1,1.4,11.233333333333334,4.333333333333336,6.794827586206896,3.2
00-0034159,W.Dissly,TE,2022,9,SEA,18,0.0,0.0,0.0,0.0,0.0,27.5,0.16666666666666666,2.9444444444444446,3.388888888888889,0.0,4.552112918870071,16.1,1.4,9.466666666666667,2.772222222222223,6.675000000000001,5.4
00-0034159,W.Dissly,TE,2023,9,SEA,19,0.0,0.0,0.0,0.0,0.0,27.31578947368421,0.15789473684210525,2.9473684210526314,3.4210526315789473,0.0,4.433814774017111,16.1,1.4,5.900000000000001,-0.7263157894736825,6.633870967741935,0.0
00-0034159,W.Dissly,TE,2024,9,LAC,20,0.0,0.0,0.0,0.0,0.0,25.95,0.15,2.8,3.3,0.0,4.562833261080341,16.1,0.0,2.866666666666667,-3.428333333333333,6.327692307692308,2.9
00-0034159,W.Dissly,TE,2024,10,LAC,21,0.0,0.0,0.0,0.0,0.0,25.142857142857142,0.14285714285714285,2.761904761904762,3.2857142857142856,0.0,4.508584404592348,16.1,0.0,2.766666666666667,-3.366666666666666,6.082857142857144,8.0
00-0034159,W.Dissly,TE,2023,10,SEA,22,0.0,0.0,0.0,0.0,0.0,25.363636363636363,0.13636363636363635,2.8636363636363638,3.409090909090909,0.0,4.417889645266043,16.1,0.0,3.6333333333333333,-2.5848484848484845,6.210666666666667,4.2
00-0034159,W.Dissly,TE,2022,10,SEA,23,0.0,0.0,0.0,0.0,0.0,25.217391304347824,0.13043478260869565,2.8260869565217392,3.347826086956522,0.0,4.336780831929339,16.1,0.0,5.033333333333334,-1.0971014492753604,6.133333333333334,4.800000000000001
00-0034159,W.Dissly,TE,2023,11,SEA,24,0.0,0.0,0.0,0.0,0.0,25.333333333333332,0.125,2.7916666666666665,3.2916666666666665,0.0,4.250140662633875,16.1,0.0,5.666666666666667,-0.4083333333333332,6.1000000000000005,1.9
00-0034159,W.Dissly,TE,2024,11,LAC,25,0.0,0.0,0.0,0.0,0.0,24.68,0.12,2.72,3.28,0.0,4.2436148112978715,16.1,0.0,3.6333333333333333,-2.274666666666667,5.948192771084337,18.0
00-0034159,W.Dissly,TE,2024,12,LAC,26,0.0,0.0,0.0,0.0,0.0,26.807692307692307,0.15384615384615385,2.769230769230769,3.3846153846153846,0.0,4.78661113459681,18.0,0.0,8.233333333333334,1.8602564102564108,6.632954545454545,8.7
00-0034159,W.Dissly,TE,2022,12,SEA,27,0.0,0.0,0.0,0.0,0.0,27.555555555555557,0.14814814814814814,2.814814814814815,3.4074074074074074,0.0,4.714972816567309,18.0,0.0,9.533333333333333,3.0740740740740735,6.744086021505376,3.7
00-0034159,W.Dissly,TE,2023,12,SEA,28,0.0,0.0,0.0,0.0,0.0,27.178571428571427,0.14285714285714285,2.7857142857142856,3.392857142857143,0.0,4.6561261346757545,18.0,0.0,10.133333333333333,3.772619047619047,6.680000000000001,3.1
00-0034159,W.Dissly,TE,2024,13,LAC,29,0.0,0.0,0.0,0.0,0.0,26.96551724137931,0.13793103448275862,2.7241379310344827,3.310344827586207,0.0,4.612143961454615,18.0,0.0,5.166666666666666,-1.081609195402299,6.570408163265306,0.0
00-0034159,W.Dissly,TE,2023,13,SEA,30,0.0,0.0,0.0,0.0,0.0,26.066666666666666,0.13333333333333333,2.6333333333333333,3.2333333333333334,0.0,4.673299063609243,18.0,0.0,2.266666666666667,-3.773333333333333,6.251456310679611,0.0
00-0034159,W.Dissly,TE,2022,13,SEA,31,0.0,0.0,0.0,0.0,0.0,25.225806451612904,0.12903225806451613,2.5483870967741935,3.193548387096774,0.0,4.721076057403116,18.0,0.0,1.0333333333333334,-4.811827956989247,6.074528301886792,4.2
00-0034159,W.Dissly,TE,2023,14,SEA,32,0.0,0.0,0.0,0.0,0.0,25.125,0.125,2.53125,3.15625,0.0,4.653402327953866,18.0,0.0,1.4000000000000001,-4.39375,6.0398148148148145,1.3
00-0034159,W.Dissly,TE,2022,14,SEA,33,0.0,0.0,0.0,0.0,0.0,24.454545454545453,0.12121212121212122,2.484848484848485,3.090909090909091,0.0,4.646438844899817,18.0,0.0,1.8333333333333333,-3.824242424242425,5.911711711711712,4.0
00-0034159,W.Dissly,TE,2024,14,LAC,34,0.0,0.0,0.0,0.0,0.0,24.323529411764707,0.11764705882352941,2.4705882352941178,3.088235294117647,0.0,4.584318967104805,18.0,0.0,3.1666666666666665,-2.4421568627450987,5.877876106194691,3.9000000000000004
00-0034159,W.Dissly,TE,2022,15,SEA,35,0.0,0.0,0.0,0.0,0.0,24.17142857142857,0.11428571428571428,2.4571428571428573,3.057142857142857,0.0,4.525626378485862,18.0,0.0,3.0666666666666664,-2.493333333333334,5.794067796610171,2.3
00-0034159,W.Dissly,TE,2023,15,SEA,36,0.0,0.0,0.0,0.0,0.0,23.86111111111111,0.1111111111111111,2.4166666666666665,3.0,0.0,4.493475870284095,18.0,0.0,3.4,-2.069444444444445,5.735833333333335,2.9
00-0034159,W.Dissly,TE,2022,16,SEA,37,0.0,0.0,0.0,0.0,0.0,23.45945945945946,0.10810810810810811,2.4054054054054053,2.972972972972973,0.0,4.4507177947932055,18.0,0.0,3.033333333333333,-2.366666666666668,5.666666666666668,2.9000000000000004
00-0034159,W.Dissly,TE,2023,16,SEA,38,0.0,0.0,0.0,0.0,0.0,23.342105263157894,0.10526315789473684,2.3684210526315788,2.9210526315789473,0.0,4.408853274687653,18.0,0.0,2.6999999999999997,-2.634210526315791,5.6224,1.6
00-0034159,W.Dissly,TE,2024,17,LAC,39,0.0,0.0,0.0,0.0,0.0,22.897435897435898,0.10256410256410256,2.3333333333333335,2.871794871794872,0.0,4.391356065860065,18.0,0.0,2.466666666666667,-2.7717948717948726,5.528125,4.1
00-0034159,W.Dissly,TE,2023,18,SEA,40,0.0,0.0,0.0,0.0,0.0,22.85,0.1,2.325,2.875,0.0,4.338426986587272,18.0,0.0,2.8666666666666667,-2.3433333333333333,5.474436090225564,13.600000000000001
00-0034159,W.Dissly,TE,2024,18,LAC,41,0.0,0.0,0.0,0.0,0.0,23.414634146341463,0.12195121951219512,2.341463414634146,2.8780487804878048,0.0,4.479763441054101,18.0,0.0,6.433333333333334,1.0186991869918698,5.653676470588237,15.2
00-0034159,W.Dissly,TE,2024,19,LAC,42,0.0,0.0,0.0,0.0,0.0,23.857142857142858,0.14285714285714285,2.4047619047619047,2.9523809523809526,0.0,4.675323810110315,18.0,0.0,10.966666666666669,5.3190476190476215,5.9921985815602845,3.6
00-0034177,T.Boyle,QB,2023,13,NYJ,4,91.25,0.25,0.75,3.25,0.0,0.0,0.0,0.0,0.0,1.25,3.2470858730046954,7.36,-0.58,3.3800000000000003,-0.09499999999999975,3.4962499999999994,4.12
00-0034177,T.Boyle,QB,2024,15,NYG,5,102.6,0.2,0.8,3.0,0.0,0.0,0.0,0.0,0.0,1.2,2.8268144615450095,7.36,-0.58,3.6333333333333333,0.02933333333333321,3.5947368421052635,6.82
00-0034177,T.Boyle,QB,2022,18,CHI,6,106.0,0.3333333333333333,0.8333333333333334,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,2.8489436638866694,7.36,-0.58,6.1000000000000005,1.9600000000000009,4.266666666666667,-2.88
00-0034184,G.Edwards,RB,2023,3,BAL,4,0.0,0.0,0.0,44.75,0.25,0.5,0.0,0.25,0.25,11.75,4.1161268202036725,12.2,3.2,7.3,1.0249999999999995,5.918749999999999,5.1000000000000005
00-0034184,G.Edwards,RB,2024,3,LAC,5,0.0,0.0,0.0,46.0,0.2,0.4,0.0,0.2,0.2,11.6,3.6031930284124383,12.2,3.2,7.733333333333334,1.6933333333333334,5.7894736842105265,0.9
00-0034184,G.Edwards,RB,2023,4,BAL,6,0.0,0.0,0.0,39.833333333333336,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,10.166666666666666,3.8457335667810715,12.2,0.9,6.066666666666666,0.8833333333333329,4.770833333333333,6.9
00-0034184,G.Edwards,RB,2024,4,LAC,7,0.0,0.0,0.0,41.0,0.14285714285714285,0.42857142857142855,0.0,0.42857142857142855,0.5714285714285714,10.857142857142858,3.5701140437966803,12.2,0.9,4.300000000000001,-1.1285714285714281,5.007407407407407,1.9000000000000001
00-0034184,G.Edwards,RB,2023,5,BAL,8,0.0,0.0,0.0,38.25,0.125,0.375,0.0,0.375,0.5,10.25,3.5328812603879003,12.2,0.9,3.233333333333334,-1.7541666666666669,4.521875,4.800000000000001
00-0034184,G.Edwards,RB,2023,6,BAL,9,0.0,0.0,0.0,39.333333333333336,0.1111111111111111,0.3333333333333333,0.0,0.3333333333333333,0.4444444444444444,10.444444444444445,3.3052987762076813,12.2,0.9,4.533333333333334,-0.4333333333333327,4.545714285714285,6.300000000000001
00-0034184,G.Edwards,RB,2022,7,BAL,10,0.0,0.0,0.0,39.5,0.1,1.5,0.0,0.4,0.5,11.0,3.144660377352201,12.2,0.9,4.333333333333334,-0.7666666666666657,4.68421052631579,18.6
00-0034184,G.Edwards,RB,2023,7,BAL,11,0.0,0.0,0.0,41.90909090909091,0.2727272727272727,1.3636363636363635,0.0,0.36363636363636365,0.5454545454545454,11.454545454545455,5.046601016345736,18.6,0.9,9.9,3.572727272727273,5.380000000000001,21.4
00-0034184,G.Edwards,RB,2022,8,BAL,12,0.0,0.0,0.0,43.75,0.3333333333333333,7.916666666666667,0.0,0.4166666666666667,0.5833333333333334,11.666666666666666,6.487306953979557,21.4,0.9,15.433333333333332,7.849999999999999,6.497674418604651,6.5
00-0034184,G.Edwards,RB,2023,8,BAL,13,0.0,0.0,0.0,45.38461538461539,0.3076923076923077,7.3076923076923075,0.0,0.38461538461538464,0.5384615384615384,11.615384615384615,6.218386714681978,21.4,0.9,15.5,8.0,6.497777777777777,29.4
00-0034184,G.Edwards,RB,2023,9,BAL,14,0.0,0.0,0.0,47.857142857142854,0.5,7.785714285714286,0.0,0.5,0.6428571428571429,12.142857142857142,8.363713487243766,29.4,0.9,19.099999999999998,10.035714285714283,7.929166666666666,17.2
00-0034184,G.Edwards,RB,2023,10,BAL,15,0.0,0.0,0.0,48.13333333333333,0.6,7.266666666666667,0.0,0.4666666666666667,0.6,11.666666666666666,8.328733968846015,29.4,0.9,17.7,8.093333333333334,8.47450980392157,9.8
00-0034184,G.Edwards,RB,2024,10,LAC,16,0.0,0.0,0.0,46.625,0.625,7.0625,0.0,0.5,0.625,11.625,8.046466615850711,29.4,0.9,18.799999999999997,9.181249999999999,8.548148148148147,5.5
00-0034184,G.Edwards,RB,2024,11,LAC,17,0.0,0.0,0.0,47.11764705882353,0.5882352941176471,6.647058823529412,0.0,0.47058823529411764,0.5882352941176471,11.529411764705882,7.854738172893217,29.4,0.9,10.833333333333334,1.4568627450980411,8.289830508474575,2.7
00-0034184,G.Edwards,RB,2023,11,BAL,18,0.0,0.0,0.0,46.0,0.5555555555555556,6.277777777777778,0.0,0.4444444444444444,0.5555555555555556,11.222222222222221,7.7810079660234415,29.4,0.9,6.0,-3.005555555555553,7.8531249999999995,21.0
00-0034184,G.Edwards,RB,2023,12,BAL,19,0.0,0.0,0.0,46.8421052631579,0.631578947368421,6.368421052631579,0.0,0.5263157894736842,0.631578947368421,11.263157894736842,8.046891085403782,29.4,0.9,9.733333333333333,0.0964912280701764,8.441791044776119,4.7
00-0034184,G.Edwards,RB,2024,12,LAC,20,0.0,0.0,0.0,45.8,0.6,6.6,0.0,0.55,0.65,11.1,7.909680943728322,29.4,0.9,9.466666666666667,0.07666666666666977,8.281428571428572,7.1
00-0034184,G.Edwards,RB,2022,12,BAL,21,0.0,0.0,0.0,44.142857142857146,0.6190476190476191,6.285714285714286,0.0,0.5238095238095238,0.6666666666666666,11.0,7.725582117071764,29.4,0.9,10.933333333333332,1.6523809523809536,8.202666666666667,11.2
00-0034184,G.Edwards,RB,2022,13,BAL,22,0.0,0.0,0.0,44.5,0.6363636363636364,6.0,0.0,0.5,0.6818181818181818,11.227272727272727,7.550489505647415,29.4,0.9,7.666666666666667,-1.7015151515151485,8.28051948051948,1.2000000000000002
00-0034184,G.Edwards,RB,2024,13,LAC,23,0.0,0.0,0.0,43.08695652173913,0.6086956521739131,5.739130434782608,0.0,0.4782608695652174,0.6521739130434783,11.0,7.570955526809862,29.4,0.9,6.499999999999999,-2.513043478260868,8.10126582278481,4.300000000000001
00-0034184,G.Edwards,RB,2022,14,BAL,24,0.0,0.0,0.0,42.625,0.5833333333333334,5.541666666666667,0.0,0.5,0.6666666666666666,10.791666666666666,7.466776655504597,29.4,0.9,5.566666666666666,-3.25,7.875,6.6000000000000005
00-0034184,G.Edwards,RB,2023,14,BAL,25,0.0,0.0,0.0,43.56,0.56,5.32,0.0,0.48,0.64,10.88,7.322995744001676,29.4,0.9,4.033333333333334,-4.694666666666666,7.845348837209302,1.5
00-0034184,G.Edwards,RB,2024,14,LAC,26,0.0,0.0,0.0,42.46153846153846,0.5384615384615384,5.115384615384615,0.0,0.46153846153846156,0.6153846153846154,10.692307692307692,7.313726820164942,29.4,0.9,4.133333333333334,-4.3166666666666655,7.631460674157301,9.6
00-0034184,G.Edwards,RB,2024,15,LAC,27,0.0,0.0,0.0,42.22222222222222,0.5555555555555556,4.925925925925926,0.0,0.4444444444444444,0.5925925925925926,10.666666666666666,7.175113289157928,29.4,0.9,5.900000000000001,-2.592592592592591,7.736170212765957,2.3000000000000003
00-0034184,G.Edwards,RB,2023,15,BAL,28,0.0,0.0,0.0,41.535714285714285,0.5357142857142857,4.75,0.0,0.42857142857142855,0.5714285714285714,10.571428571428571,7.137582179217229,29.4,0.9,4.466666666666667,-3.8047619047619037,7.461616161616162,13.9
00-0034184,G.Edwards,RB,2022,15,BAL,29,0.0,0.0,0.0,42.10344827586207,0.5517241379310345,4.9655172413793105,0.0,0.4482758620689655,0.5862068965517241,10.758620689655173,7.086469797239816,29.4,0.9,8.6,0.13448275862069003,7.650980392156862,5.5
00-0034184,G.Edwards,RB,2023,16,BAL,30,0.0,0.0,0.0,42.53333333333333,0.5333333333333333,4.8,0.0,0.43333333333333335,0.5666666666666667,10.633333333333333,6.984235121320377,29.4,0.9,7.233333333333333,-1.1333333333333337,7.609615384615386,14.0
00-0034184,G.Edwards,RB,2022,16,BAL,31,0.0,0.0,0.0,42.16129032258065,0.5483870967741935,5.903225806451613,0.0,0.45161290322580644,0.5806451612903226,10.580645161290322,6.940983166081586,29.4,0.9,11.133333333333333,2.584946236559139,7.788785046728974,9.9
00-0034184,G.Edwards,RB,2024,16,LAC,32,0.0,0.0,0.0,43.9375,0.53125,5.71875,0.0,0.4375,0.5625,10.59375,6.832293308607199,29.4,0.9,9.799999999999999,1.2093749999999996,7.827522935779818,20.1
00-0034184,G.Edwards,RB,2023,17,BAL,33,0.0,0.0,0.0,44.666666666666664,0.5757575757575758,5.636363636363637,0.0,0.45454545454545453,0.6060606060606061,10.696969696969697,7.016807473574583,29.4,0.9,14.666666666666666,5.727272727272727,8.365789473684211,12.8
00-0034184,G.Edwards,RB,2022,17,BAL,34,0.0,0.0,0.0,45.35294117647059,0.5882352941176471,5.470588235294118,0.0,0.4411764705882353,0.5882352941176471,10.852941176470589,6.941322697030713,29.4,0.9,14.266666666666666,5.213725490196078,8.47948717948718,0.2
00-0034184,G.Edwards,RB,2022,18,BAL,35,0.0,0.0,0.0,44.114285714285714,0.5714285714285714,5.314285714285714,0.0,0.42857142857142855,0.5714285714285714,10.628571428571428,7.000294111468376,29.4,0.2,11.033333333333337,2.233333333333336,8.340336134453782,1.6
00-0034184,G.Edwards,RB,2023,18,BAL,36,0.0,0.0,0.0,43.333333333333336,0.5555555555555556,5.166666666666667,0.0,0.4166666666666667,0.5555555555555556,10.444444444444445,7.003142151920094,29.4,0.2,4.866666666666666,-3.733333333333335,8.22892561983471,4.800000000000001
00-0034184,G.Edwards,RB,2024,19,LAC,37,0.0,0.0,0.0,43.45945945945946,0.5405405405405406,5.027027027027027,0.0,0.40540540540540543,0.5405405405405406,10.432432432432432,6.933392887824613,29.4,0.2,2.2,-6.297297297297297,8.145967741935484,2.2
00-0034184,G.Edwards,RB,2022,19,BAL,38,0.0,0.0,0.0,42.89473684210526,0.5263157894736842,4.894736842105263,0.0,0.39473684210526316,0.5263157894736842,10.342105263157896,6.9149311721246,29.4,0.2,2.866666666666667,-5.464912280701755,7.915503875968992,6.2
00-0034184,G.Edwards,RB,2023,20,BAL,39,0.0,0.0,0.0,42.794871794871796,0.5128205128205128,5.102564102564102,0.0,0.41025641025641024,0.5384615384615384,10.384615384615385,6.831870420411642,29.4,0.2,4.4,-3.8769230769230774,7.8893129770992365,4.9
00-0034184,G.Edwards,RB,2023,21,BAL,40,0.0,0.0,0.0,42.725,0.5,4.95,0.0,0.425,0.575,10.375,6.764818018284957,29.4,0.2,4.433333333333334,-3.759166666666667,7.822388059701493,4.6
00-0034208,M.Boone,RB,2022,4,DEN,4,0.0,0.0,0.0,1.75,0.0,5.0,0.0,1.0,1.5,1.0,2.1406774628607645,4.8,0.0,1.8333333333333333,0.15833333333333321,1.6916666666666667,3.9
00-0034208,M.Boone,RB,2023,4,HOU,5,0.0,0.0,0.0,5.4,0.0,5.8,0.0,1.0,1.8,1.4,2.104043725781382,4.8,0.0,1.5333333333333332,-0.5866666666666669,2.007142857142857,0.4
00-0034208,M.Boone,RB,2022,5,DEN,6,0.0,0.0,0.0,5.166666666666667,0.0,4.833333333333333,0.0,0.8333333333333334,1.5,1.3333333333333333,2.0086479698211597,4.8,0.0,1.4333333333333333,-0.3999999999999999,1.7235294117647058,11.5
00-0034208,M.Boone,RB,2022,6,DEN,7,0.0,0.0,0.0,9.857142857142858,0.0,10.857142857142858,0.0,1.1428571428571428,1.7142857142857142,2.142857142857143,4.087961420002465,11.5,0.0,5.266666666666667,2.052380952380952,2.7526315789473683,1.4
00-0034208,M.Boone,RB,2023,6,HOU,8,0.0,0.0,0.0,8.75,0.0,9.875,0.0,1.125,2.0,2.0,3.838689322449228,11.5,0.0,4.433333333333334,1.4458333333333337,2.623809523809524,1.1
00-0034208,M.Boone,RB,2022,7,DEN,9,0.0,0.0,0.0,9.0,0.0,8.777777777777779,0.0,1.0,1.7777777777777777,1.8888888888888888,3.645469029417812,11.5,0.0,4.666666666666667,1.8888888888888893,2.4333333333333336,2.3000000000000003
00-0034208,M.Boone,RB,2023,8,HOU,10,0.0,0.0,0.0,10.4,0.0,7.9,0.0,0.9,1.6,2.1,3.4403003744828244,11.5,0.0,1.6000000000000003,-1.1299999999999997,2.4230769230769234,2.6
00-0034208,M.Boone,RB,2023,9,HOU,11,0.0,0.0,0.0,9.909090909090908,0.0,8.181818181818182,0.0,0.9090909090909091,1.5454545454545454,2.0,3.2639908645148448,11.5,0.0,2.0,-0.7181818181818183,2.441379310344827,0.30000000000000004
00-0034208,M.Boone,RB,2023,10,HOU,12,0.0,0.0,0.0,9.333333333333334,0.0,7.5,0.0,0.8333333333333334,1.4166666666666667,1.9166666666666667,3.1894238104121944,11.5,0.0,1.7333333333333334,-0.7833333333333337,2.240625,2.6
00-0034208,M.Boone,RB,2023,11,HOU,13,0.0,0.0,0.0,8.615384615384615,0.0,7.384615384615385,0.0,0.9230769230769231,1.5384615384615385,1.7692307692307692,3.0537282803577024,11.5,0.0,1.8333333333333333,-0.6897435897435902,2.271428571428572,1.5
00-0034208,M.Boone,RB,2022,13,DEN,14,0.0,0.0,0.0,8.0,0.0,7.214285714285714,0.0,0.9285714285714286,1.5,1.7142857142857142,2.9466408514938345,11.5,0.0,1.4666666666666668,-0.9833333333333334,2.2105263157894735,3.6
00-0034208,M.Boone,RB,2022,14,DEN,15,0.0,0.0,0.0,8.666666666666666,0.0,7.266666666666667,0.0,0.9333333333333333,1.4666666666666666,2.0,2.8549372439103924,11.5,0.0,2.5666666666666664,0.03999999999999959,2.2800000000000002,4.9
00-0034208,M.Boone,RB,2024,15,CAR,16,0.0,0.0,0.0,8.25,0.0,8.5,0.0,1.0,1.5,2.0625,2.8212290465918097,11.5,0.0,3.3333333333333335,0.6583333333333337,2.404761904761905,1.4000000000000001
00-0034208,M.Boone,RB,2024,16,CAR,17,0.0,0.0,0.0,8.588235294117647,0.0,8.0,0.0,0.9411764705882353,1.411764705882353,2.0588235294117645,2.7490907587782547,11.5,0.0,3.3000000000000003,0.7000000000000006,2.297872340425532,0.1
00-0034208,M.Boone,RB,2024,17,CAR,18,0.0,0.0,0.0,8.166666666666666,0.0,7.555555555555555,0.0,0.8888888888888888,1.3333333333333333,2.0,2.7313299688417016,11.5,0.0,2.1333333333333333,-0.3277777777777775,2.0865384615384617,1.1
00-0034208,M.Boone,RB,2024,18,CAR,19,0.0,0.0,0.0,8.31578947368421,0.0,7.157894736842105,0.0,0.8421052631578947,1.368421052631579,2.0,2.672679624322565,11.5,0.0,0.8666666666666668,-1.5228070175438595,2.0000000000000004,2.6
00-0034253,D.Hilliard,RB,2022,7,TEN,4,0.0,0.0,0.0,5.5,0.0,33.0,0.75,3.0,3.5,1.25,7.71167945391923,21.900000000000002,5.4,7.833333333333333,-3.5166666666666684,11.350000000000001,0.4
00-0034253,D.Hilliard,RB,2022,8,TEN,5,0.0,0.0,0.0,5.2,0.0,26.4,0.6,2.4,3.2,1.2,8.28148537401353,21.900000000000002,0.4,6.166666666666667,-2.993333333333333,9.16,10.5
00-0034253,D.Hilliard,RB,2022,9,TEN,6,0.0,0.0,0.0,18.166666666666668,0.0,24.0,0.5,2.1666666666666665,2.8333333333333335,2.3333333333333335,7.427359333347665,21.900000000000002,0.4,7.733333333333334,-1.6500000000000004,9.383333333333335,1.8000000000000003
00-0034253,D.Hilliard,RB,2022,10,TEN,7,0.0,0.0,0.0,17.285714285714285,0.0,20.0,0.42857142857142855,2.0,2.5714285714285716,2.4285714285714284,7.36115932898254,21.900000000000002,0.4,4.233333333333333,-4.066666666666667,8.3,1.8
00-0034253,D.Hilliard,RB,2022,11,TEN,8,0.0,0.0,0.0,15.375,0.0,18.25,0.375,1.875,2.5,2.25,7.192146013931745,21.900000000000002,0.4,4.7,-2.7875000000000005,7.487500000000001,8.8
00-0034253,D.Hilliard,RB,2022,12,TEN,9,0.0,0.0,0.0,14.11111111111111,0.0,17.77777777777778,0.4444444444444444,1.7777777777777777,2.3333333333333335,2.111111111111111,6.74184692795676,21.900000000000002,0.4,4.133333333333334,-3.5,7.633333333333334,4.9
00-0034253,D.Hilliard,RB,2022,13,TEN,10,0.0,0.0,0.0,14.3,0.0,16.3,0.4,1.9,2.4,2.1,6.414774612824159,21.900000000000002,0.4,5.166666666666667,-2.1933333333333342,7.360000000000001,3.6
00-0034270,T.Conklin,TE,2024,2,NYJ,4,0.0,0.0,0.0,0.0,0.0,18.5,0.25,2.75,4.0,0.0,5.468698809284222,11.6,1.2,4.266666666666667,-1.833333333333333,4.984615384615385,2.0
00-0034270,T.Conklin,TE,2022,2,NYJ,5,0.0,0.0,0.0,0.0,0.0,16.8,0.2,2.4,3.6,0.0,5.078582479393241,11.6,1.2,4.533333333333333,-0.7466666666666661,4.155555555555556,10.0
00-0034270,T.Conklin,TE,2022,3,NYJ,6,0.0,0.0,0.0,0.0,0.0,20.666666666666668,0.16666666666666666,3.0,4.5,0.0,4.934234151990222,11.6,1.2,7.333333333333333,1.2666666666666666,4.74,16.4
00-0034270,T.Conklin,TE,2023,3,NYJ,7,0.0,0.0,0.0,0.0,0.0,29.714285714285715,0.14285714285714285,3.7142857142857144,5.0,0.0,5.961783050636541,16.4,1.2,9.466666666666667,1.923809523809524,5.8,5.6
